0,http
0,music_app
0,wait
0,record_video
0,home_screen
0,press
0,close_app
|
0,fast_forward_key
0,test_devic
0,test_devic
0,close_call
0,test_devic
|
0,keep
0,search
0,press
0,view_page
|
0,take_pictur
0,take_photo
|
0,configur_email_account
0,email_address
0,input_name
0,send_sms
0,configur_email_account
0,email_address
0,input_name
0,send_sms
|
0,scroll
0,notic
0,code_adb_pull
0,abl
0,video_mode
|
0,contact_app
0,turn_airplan_mode
0,icon_top_right
0,turn_airplan_mode
|
0,receiv_phone_number
0,tap_set
0,open_camera
0,set_menu
0,home_screen
0,view_page
0,open_camera
0,type_edit_mode
0,scroll
0,tap
0,notic
0,bug
0,b2g
|
0,move_app
0,open_browser
0,press
|
0,market_place
0,bugzilla_lit_websit
0,import_contact
0,home_screen
0,favicon
0,home_screen
0,favicon
0,favicon
|
0,put_phone
0,put_phone
0,open_galleri
0,video_preview
0,set_menu
|
0,open_camera
0,take_pictur
0,go
0,open_galleri
0,open_galleri
0,go
0,keyboard_follow_button
0,go
0,open_galleri
|
0,go
0,option
0,type_address_field
0,type_address_field
0,appear_cursor_field_select
0,type_address_field
0,check_appear_correct_keyboard
0,type_address_field
0,appear_cursor_field_select
0,type_address_field
0,check_appear_correct_keyboard
|
0,open_browser
0,develop
0,music_app
|
0,open_calendar
0,week_tab
0,view
|
0,open_calendar
0,week_tab
0,view
|
0,open_calendar
0,open_browser
0,week_tab
0,view
0,week_tab
0,date_time
0,week_tab
0,view
0,scroll
|
0,go
0,set
0,devic_inform
0,scroll
0,press
0,devic_inform
|
0,open_calendar
0,open_calendar
0,go
0,week_tab
0,status_bar
0,open_calendar
0,time
|
0,home_screen
0,home_screen
0,press
0,wait
0,view
|
0,turn_bluetooth
0,connect
0,turn_bluetooth
0,connect
|
0,home_screen
0,internet_share
0,select
0,new_messag
0,password
0,secur
0,secur
0,secur
0,press_ok
0,internet_share
0,enabl_usb_storag
0,join_hidden_network
0,join_hidden_network
0,press
0,connect
0,join_hidden_network
0,press_ok
0,view
|
0,navig
0,music_app
0,tap
0,open_camera
0,view
0,search
|
0,music_app
0,view
0,select
0,music_app
0,music_app
|
0,home_screen
0,select
0,internet_share
0,select
0,join_hidden_network
0,tap_delet
0,press_ok
0,view
|
0,turn_wifi
0,insert_sim_card
0,open_calendar
0,tap_button_top_left_screen
0,home_screen
|
0,open_galleri
0,view
0,press_next
0,keyboard_follow_button
0,take_photo
0,keyboard_follow_button
|
0,clock_app
0,type
0,open_menu
0,etc
0,status_bar
|
0,home_screen
0,move
0,video_mode
0,home_screen
0,record_video
0,record_video
0,close_call
0,press_play_button_top_page
0,fm_radio
|
0,go
0,open_galleri
0,press
0,open_camera
0,tap_set
0,select_video
0,record_video
0,tap_button_top_left_screen
0,music_app
0,record_video
0,music_app
0,pop
|
0,email_account
0,lock_screen
0,open_calendar
0,lock_screen
0,send_sms
0,email_account
0,creat_call
0,creat_call
0,send_sms
0,devic
0,open_calendar
0,view
|
0,bt_devic
0,step
0,build_debug=_flag
0,lock_screen
0,code_adb_pull
0,view
|
0,keep
0,clock_app
0,tap_button_top_left_screen
0,clock_app
0,tap_done
|
0,home_screen
0,enabl_wi-fi
0,toggl
0,secur
0,password
0,dial_number
0,app_video_content
0,press_ok
0,attempt
0,connect
0,view
0,join_hidden_network
0,view
|
0,home_screen
0,sound
0,toggl
0,toggl
0,status_bar
0,sound
0,toggl
0,return
0,home_screen
0,modifi_volum
0,sound
0,status_bar
0,sound
|
0,open_unagi_build
0,go
0,secur
0,type_pin_code
0,go
0,devic_inform
0,type_address_field
0,send_sms
0,view
0,notic
0,check_appear_correct_keyboard
0,bug
|
0,open_unagi_build
0,set_menu
0,open_camera
0,set_menu
|
0,open_unagi_build
0,new_messag
0,camera_app
0,contact_app
0,time
0,select_video
0,music_app
0,video_app
|
0,home_screen
0,open_browser
0,email_address
0,view
0,attempt
0,scroll
0,week_tab
|
0,open_unagi_build
0,music_app
0,second
0,music_app
0,step
0,music_app
0,tap_done
0,music_app
0,second
0,music_app
|
0,open_unagi_build
0,open_camera
0,record_video
0,camera_app
0,contact_app
0,take_pictur
0,open_galleri
0,notic
0,send_sms
0,select_video
0,notic
0,view
|
0,clock_app
0,clock_app
|
0,open_camera
0,tap_set
0,take_pictur
0,view
|
0,email_address
0,gmail
0,devic_inform
0,step
0,gmail
|
0,set
0,open_phone
0,home_screen
0,touch
0,home_screen
|
0,contact_app
0,import_contact
0,take_pictur
0,open_camera
0,take_photo
|
0,open_camera
0,send_sms
0,everything.m
0,confirm_dialog_display
0,long_press
0,press_ok
0,tap
0,open_creat_test-integr
|
0,open_unagi_build
0,go
0,everything.m
0,go
0,contact_app
0,work_background
0,tap
0,notic
0,open_browser
0,go
0,move_app
0,open_browser
0,open_browser
